2020-02-13/22:53:11		 mushroom_08012020_120000.csv.csv: File loaded successfully!!
2020-02-14/16:45:16		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:16		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:16		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:16		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:16		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:17		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:17		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:17		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:17		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:17		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:17		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:17		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:17		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:17		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:17		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:17		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:17		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:18		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:18		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:18		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:18		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:18		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:18		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:18		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:18		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:18		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:18		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:18		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:18		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:18		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:19		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:19		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:19		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:19		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:19		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:19		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:19		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:19		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:19		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:19		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:19		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:19		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:19		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:20		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:20		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:20		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:20		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:20		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:20		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:20		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:20		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:20		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:20		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:20		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:20		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:20		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:21		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:21		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:21		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:21		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:21		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:21		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:21		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:21		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:21		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:21		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:21		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:21		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:22		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:22		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:22		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:22		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:22		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:22		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:22		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:22		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:22		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:22		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:22		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:23		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:23		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:23		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:23		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:23		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:23		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:23		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:23		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:23		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:23		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:23		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:23		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:23		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:24		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:24		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:24		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:24		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:24		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:24		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:24		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:24		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:24		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:24		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:24		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:24		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:25		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:26		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:27		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:27		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:27		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:27		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:27		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:27		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:27		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:27		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:27		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:27		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:27		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:27		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:28		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:28		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:28		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:28		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:28		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:28		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:28		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:28		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:28		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:28		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:28		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:28		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:29		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:30		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:31		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:31		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:31		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:31		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:31		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:31		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:31		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:31		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:31		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:31		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:31		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:31		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:32		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:32		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:32		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:32		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:32		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:32		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:32		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:32		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:32		 mushroom_08012009_120013.csv: File loaded successfully!!
2020-02-14/16:45:32		 mushroom_08012009_120013.csv: File loaded successfully!!
